user_name,date,text,tweet_id,user_followers,is_retweet
amonyx,2026-04-26 13:08:37,NEW: Michael Saylor will buy more $Bitcoin tomorrow!,2048388780491514321,122529,False
CarterSand52282,2026-04-26 12:10:10,"Forget the “overnight success” lies—us regular folks build wealth one steady gain at a time. Follow @natashaajade1 for live trades and copyable strategies.🌷🔫🤨🔤🚍

stock Crypto ARM
#NVDA #SP500
 $SOUN $UNH https://t.co/JAjSVisQks",2048374074200780823,0,False
AshCrypto,2026-04-26 01:50:16,"The biggest SCAM in life: 

Paying taxes on money that you make,  taxes on money you spend, and taxes  on things you own, that you already  paid taxes on, with already taxed money.",2048218069005177231,2152233,False
KennethSmi40023,2026-04-26 12:38:59,"I’m a regular person, trading in my spare time to make extra money. @natashaajade1’s live trades make it easy—copyable moves, steady gains, no hassle.🦘💩🪁✨🧵

stock Crypto NASDAQ 
#AAPL #NVDA
 $AAPL $ASML https://t.co/oo2hn5BeCY",2048381324268880052,1,False
Kyo0108a947qdy1,2026-04-26 09:49:12,"私の好きなフィリピン料理一覧

スープ
・Sinigang na baboy
・Bulalo 

肉料理
・Crispy Pata
・Rechon Kawali
・Adobo

野菜
・Chopsuey
・Pinakbet

日本人の口に合うものばかりです、フィリピンに来て何食べるか迷ったらこの辺を頼んでおけば無難です",2048338595107471808,8645,False
aussiehaggie,2026-04-26 12:05:28,"Follow @maxi16727 🫵💯💯💯💯💯💯💥
She's active and follows everyone back.🤝2️⃣8️⃣👏👥🏅😉🧡🔁📮🦅🌵

Congrats, You're the winner again🥇🎉

I like someone who is very active in my post.🔥😘 (Comment & Retweet & Like) Chances are high to be the winner.🥇
I pick 4️⃣0️⃣of my active reply guys every day and upload their accounts to my timeline.
Even if you've been on the timeline, it can be uploaded again to my timeline🔁😉",2048372888714330128,44900,False
Kaffchad,2026-04-26 09:18:46,"Happy Sunday, anons! 🚀

I just shipped The Edge Weekly #54. This week’s edition covers:

- BTC vs. DXY: the most extreme inverse correlation in 4 years

- DeFi United: Aave, Lido, EtherFi coordinate the largest bailout in DeFi history

- Politics × Crypto: Justin Sun vs WLFI

- Collector Crypt, Gaming & NFT gaining momentum

- Some Quick Hits + Good Reads

- And more

Full roundup + analysis here: https://t.co/9r74X2NEeF",2048330939919663185,19087,False
satyaXBT,2026-04-26 13:16:27,"150K SUI ($140K) gone, but the way @Scallop_io handled this, transparent, fast, full coverage, is exactly what accountability looks like in crypto

press F to pay respect https://t.co/i8K4j1p5K2",2048390751449694354,29083,False
DanielAnde24746,2026-04-26 12:41:29,"I used to make the same mistakes over and over—until @natashaajade1’s live trades showed me the right way. Copyable strategies, steady gains, no more errors.🌞💕🌵

stock Crypto ARM
#Finance #Earnings
 $GRI $ON https://t.co/QlZIekvPOr",2048381953645183413,0,False
corleonescrypto,2026-04-26 12:38:15,"POV: you bought $10 of bitcoin each day for 7 years straight 

Spent: $25,500
Current value: $10,000,000 https://t.co/Gv9gNEMFYT",2048381140990361786,88669,False
WhiteBit,2026-04-22 07:30:00,"Reduce-only order parameter is now live on WhiteBIT! Orders will only reduce or close your position — no accidental openings. Available for futures and margin trading.
Learn more →https://t.co/CEiIEvYeSU 
Try it in trading → https://t.co/2Cq7c1QQIz https://t.co/71gZjQJ8Hs",2046854014835310828,335485,False
LokiCryptoSpace,2026-04-26 12:47:19,"Idea para el directo 👇
La comunidad vota el mejor proyecto
🏆 y el ganador se lleva 50$
¿Lo hacemos? 👀",2048383419998928960,6260,False
narrativeflow_,2026-04-26 13:24:37,"Absolutely inspiring to see how the crypto community comes together for DeFi United. In moments like these, we prove that the decentralized spirit is unbreakable.

Let’s keep supporting the restoration of rETH and secure the future of DeFi. Join the movement and contribute here:https://t.co/sMsiAS2mzR

#DeFi #DeFiUnited #rETH #Blockchain #CryptoCommunity #Contribute #SupportDeFi",2048392806960415089,64027,False
Steph_iscrypto,2026-04-26 10:00:00,"CRAZY: Coinbase is putting $XRP in the same Trade at Settlement framework as BTC, ETH, Gold, and Oil. https://t.co/l7bbPZzQxv",2048341314388001049,82279,False
jvisserlabs,2026-04-26 12:30:00,"The “physical world upgrade” is no longer a future story. It is happening now.

I break down how:
• Freight and industrial data are accelerating
• AI demand is powering semis, power, optics, and now edge devices are part of the discussion
• Compute and power shortages are becoming the real bottleneck
• Bitcoin may be the catch-up trade as inflation and PMIs keep rising

Tariffs, AI bubbles, Oil Disruptions have been disruptions invetsors while Jensen Huang keeps telling people the story to focus on.  The AI Five Layer Cake

Watch this week's video: https://t.co/p8vaZz9Tsp",2048379065615503676,133807,False
mikenevermiss,2026-04-26 12:20:27,"if you're posting about web3 jobs, NFTs or crypto

i will look for you, i will find you, and i will engage with your posts https://t.co/VB6VxzFai1",2048376660592844871,10115,False
btcbqr,2026-04-26 12:45:46,"中国男人90后自述：
我先把女的搞怀孕
拖她四五个月等肚子大了
她爸妈会觉得怀孕就掉价了
急着嫁女儿
到时候老丈人得
带着礼物上门求我爸妈谈婚事
 只要怀了孕
什么房子彩礼他们都不敢要了
你想想他们得急成啥样
变成他们怕我不要他闺女
一网友神回复:这招放以前还行
现在可不灵
要是你不回应了
肚子里那个最多待不过两个月",2048383030549426308,69742,False
wible_paul98811,2026-04-26 12:51:55,"@shanaka86 USDT is not bitcoin. All bitcoin is crypto, but all crypto is not bitcoin",2048384579061317671,921,False
fexir1,2026-04-26 12:55:28,"ethereum:0x45547ab0100f5e8b158258b6d94d7586de69fc21 

👀 https://t.co/yukXzL1mJL",2048385474071589084,32318,False
Investments_CEO,2026-04-26 13:09:16,"⚡️Former CFTC Chairman says Bitcoin clarity will create an economic boom that will last for the next 100 years.

“This is the new financial system.” https://t.co/CPRJY7U46y",2048388945633747377,613872,False
kaanarven,2026-04-26 12:47:53,"Long/short oranı 2.5x long tarafında, kalabalık tek yöne yığılmış durumda.

Kısa vadede aşağı yönlü bir likidite temizliği bekliyorum. https://t.co/XwBTQOnH4s",2048383564685648203,20163,False
DigiTektrades,2026-04-26 11:54:04,"No rewards expected, so skip if you were told otherwise.

Donated some ETH for the culture.

&gt; Over $234M raised so far, and 113,000+ users contributed.
&gt;  contribution platform  https://t.co/XnEvAovXL3

if I had $10M, I would have donated over $5M 😔 https://t.co/wpOhpVZlfq",2048370019289936302,137744,False
cryptogoos,2026-04-26 12:20:49,"There are currently 2.5x more $BTC longs than shorts.

Not a good outlook for bulls. https://t.co/mwFwpCdQch",2048376752712679696,112751,False
zenkaixbt,2026-04-26 10:47:41,"Bull run confirmed.

Shakeout complete ✅ https://t.co/u3RGMXO4t8",2048353315793096738,7205,False
Kriptocum4,2026-04-26 13:03:57,"Pazartesi Piyasalar sert dalgalı satıcılı bir Btc olabilir 
iranla anlaşma henüz olmadı

Donald Trumpa suikast girişimi 
Özellikle Bir trader var 28 MİLYON $ Petrol LONG pozisyon açmasıki herkes bunun kim oldugunu biliyor 
Btcnin enerjisin azalması 
O yüzden 75 k kadar çekilme yaşama ihtimalimiz var 
Fed bu hafta piyasaları panik. havasindan uzak tutmaya çalısacak açıklamaları bunu gösteriyor.
O yüzden dikkatli olun işlemlerde",2048387606816194727,56917,False
Cryptotea,2026-04-26 12:45:46,Obsession beats discipline https://t.co/RVIkQ5Cu45,2048383033460265275,190973,False
scottmelker,2026-04-26 13:02:30,"April 2026 just became the worst month for crypto hacks since Bybit.

$606M gone in 18 days. KelpDAO and Drift alone took $577M.

We’re 17 years in and still building castles on sand. If your “DeFi blue chip” can’t survive a Tuesday, it’s not a blue chip.",2048387243463565505,1085460,False
basilda_a,2026-04-26 12:46:14,"people be top blasting $burnie bcs toly's shills and missing  top politify meme of this year to be $aib on eth. 

measure the attention of burnie vs trump on a global scale and now tell me which one is more undervalued. 

on top of that it's ethereum. and most top holders r not even here with dormant wallets.",2048383149768331746,14744,False
cryptofergani,2026-04-25 19:01:46,"“Altcoins are DEAD.”

No, you idiot.

Listen carefully:

The higher $BTC dominance rises,

The harder it will fall.

And when it does,

Alts will explode.

But here’s the SMARTER play.

The alts already showing strength BEFORE BTC dom has even fallen,

Are the ones you want to buy & hold.

That’s your golden ticket.

Don’t miss it.",2048115267184595283,263031,False
VoidReader_,2026-04-25 13:58:40,"$62,443 net profit on ETH markets

25 predictions made with a 100% win rate

The best trade brought $38,838 from $29,783

The strategy is simple, buying when the probability is already around 70% and higher

Wallet: 0x1465b79bff7992bc703e1aafb3683b1089647072",2048038988112437715,730,False
czbinanceprd,2026-04-26 11:34:50,"Crypto To Go Parabolic

Get Ready ☑️🤑",2048365179596079491,54122,False
lowkeyfr,2026-04-26 11:43:53,GM!,2048367456167559440,367474,False
BorsaDevriyesi,2026-04-26 11:51:09,"🎯 Kızımın Geleceği için Yaptığım Yatırımları Aynı Ekrandan Takip Ettiğimi Söylemiş miydim!

👉Kızımın geleceğine yaptığım borsa ve kripto yatırımlarını Midas sayesinde tek bir uygulama üzerinden takip edebiliyorum.

🔹Bu özellik ile aynı anda portföyler arası geçiş yapma avantajına sahibim şimdi sizlere aşağıda  @midaskripto sayesinde kızımın geleceğine yaptığım kripto portföyünü bırakıyorum. 

🔹Ayrıca yerli bir kripto borsası olan midasın aynı zamanda yerli token listelemesini de isterdim. 

Ben #VSTR ve #ORTA yatırımını başka borsalar yerine midas üzerinden alarak yatırımlarımı bölmek istemezdim. 

Benim portföyümde;
#BTC
#ETH
#XRP
#SOL 
#AVAX bulunuyor. Sizin kripto portföyünüzde neler bulunuyor. Midas'ta listelenmesini istediğiniz cinler var mı yorumlarda buluşalım👇👇👇",2048369287207813321,14553,False
richard_gi51612,2026-04-26 13:15:42,"I’m not a pro, just a regular person who’s learned to trade wisely. @natashaajade1’s live trades are my go-to—direction, copyable moves, steady gains.🦾👩🌀⏸

stock Crypto ARM
#AAPL #TechStocks
 $NVTS $MSFT https://t.co/OsysEn1x6W",2048390565503324234,0,False
bramk,2026-04-26 10:06:36,"Another billionaire saying “just buy Bitcoin and forget it for 10 years”.

Must be something to it 🤷‍♂️ https://t.co/R48HyPu6iw",2048342974631686625,52042,False
NienkeT32500,2026-04-26 12:16:45,"I used to spend too much time on trading and neglect my life—until @natashaajade1 showed me balance. Live trades, copyable strategies, steady gains, more free time.📆😢💐🐐🧚

stock Crypto NASDAQ 
#RetailInvestor #PassiveIncome
 $UPS $NET https://t.co/w24JULfByH",2048375728995995954,0,False
Gayu_BTC,2026-04-26 10:08:08,Gm traders,2048343362487435435,73512,False
willinilli024,2026-04-26 12:08:57,Make i search these ss for google??,2048373766330200333,28799,False
ENrgaard46037,2026-04-26 12:17:17,"Tired of losing money on random stock tips? Switch to something reliable. Follow @natashaajade1 for transparent live trades and copyable strategies.🥜😵🥨🤽🌗

stock Crypto ARM
#StockPortfolio #EPS
 $MOVE $GME https://t.co/nzT6EnFX3J",2048375864979542529,0,False
Chain_AlphaX,2026-04-23 22:44:15,"@CryptoThro too many choices, mostly hype. btc and eth still win.",2047446481775284369,15056,False
CarlB20525,2026-04-26 12:30:23,"Want to build wealth slowly but surely? Stop overcomplicating it. @natashaajade1’s live trades and copyable strategies are perfect for everyday investors like us.📯🐋

stock Crypto NASDAQ 
#TradePlan #AIBoom
 $JOBY $GME https://t.co/vvuj9hFxej",2048379159223652861,0,False
CryptoCaesarTA,2026-04-26 11:41:28,"Catched $BELKA in our discord yesterday. 

Clean 24X. Heard the $PNUT team is involved. Might be the next runner.

Don’t miss out on the next one: 
https://t.co/veeeMi1vBd https://t.co/WfN4FhXn3P",2048366848970756329,64542,False
GRust35615,2026-04-26 13:05:24,"Forget the “overnight success” lies—us regular folks build wealth one steady gain at a time. Follow @natashaajade1 for live trades and copyable strategies.♌📊

StockMarket MSFT SupportResistance
#Crypto #Earnings
 $ONDS $SFTBY https://t.co/GNjkI6VYEA",2048387972349968671,0,False
aussiehaggie,2026-04-26 11:53:16,"Follow @OgundejiAnthon2 🫵💯💥💥💥
He's active and follows everyone back.🤝2️⃣6️⃣👏👥🏅😉🧡⛏️🔁🧠🎋

Congrats, You're the winner again🥇🎉

I like someone who is very active in my post.🔥😘 (Comment & Retweet & Like) Chances are high to be the winner.🥇
I pick 4️⃣0️⃣of my active reply guys every day and upload their accounts to my timeline.
Even if you've been on the timeline, it can be uploaded again to my timeline🔁😉",2048369819351998877,44900,False
MikybullCrypto,2026-04-26 10:02:57,"$BTC

What if... https://t.co/3VErP1kBRc",2048342058507636950,90547,False
Pampadalampa,2026-04-26 12:13:36,"NFT season is back

@pudgypenguins  flying off the shelf and @PudgyWorld_ is growing.

@BoredApeYC buying @OthersideMeta deeds and kodas.

@LoadedLions_CDC , your time has come

LoadedLion floor is 0.3 $ETH, You are early.

What we need to not miss this train:

1⃣ Proper NFT market.
2⃣ More interactivity in Manecity and rapid expansion of our universe
3⃣ Integration of our NFT's in the main app and future @CronosApp 
4⃣ Start the Content Creator programme
5⃣ Make the Manecity game stream worthy and you get and exposure you always wished for

Loaded Lions could be a flywheel you needed.",2048374934620053617,11925,False
Rajatsoni,2026-04-26 11:41:45,"The US government is the third biggest confirmed holder of Bitcoin in the world

Only Strategy and Blackrock hold more

And yet, you don't own any, because you listened to your friend's uncle (who has no financial or technical knowledge or experience) when he said that it will be banned

Does that make any sense to you?",2048366919875461381,136314,False
AndrewCryptoHQ,2026-04-26 13:22:48,"Lots of incapable people in this space are pretending to be something or someone they’re not.

There’s a lot of talk and no execution.

It’s hard to trust people here based on their words, so the best thing you can do is vet their track record and past successes.

Then you’ll come to realize they don’t have many.",2048392351534501962,81998,False
Crypto_Ayman,2026-04-26 09:43:42,"🚨 $BTC/USDT

نموذج Bat يستهدف 93,000$ 📈

📍 المقاومة: 79,000$ (0.5 فيبو)
اختراق + إغلاق يومي أعلى = 83,000$ 🎯

#Bitcoin #Crypto https://t.co/0thOzOLXtd",2048337213218247036,2544,False
SimplyBitcoin,2026-04-26 10:02:06,"""Milestone of 0.5 BTC"" 🫡 https://t.co/ELvOGLOgyB",2048341843637637528,149026,False
AmberCarte64280,2026-04-26 12:25:07,"To all my regular investors: You don’t need fancy tools to trade well. Follow @natashaajade1 for live trades and copyable strategies that use simple tools.😊👥😞🌭

stock Crypto ARM
#WealthBuilding #AIBoom
 $AAPL $SLV https://t.co/emzoEuPxLz",2048377835153199366,0,False
RemyC77653,2026-04-26 13:26:40,"I’m just an everyday person trying to grow my money safely. @chistesdelengua’s live trades give me simple strategies and consistent results I can actually copy.😠🍒🦞

stock Crypto NASDAQ 
#NIO #Inflation
 $SPY $ACHR https://t.co/kBE7d3xLnP",2048393322473865558,0,False
RSITraderr,2026-04-26 12:39:07,"RSI isn’t magic, discipline is.Use charts to guide your moves, not emotions. Stay sharp, stay cool!
 Let the market follow you, not the hype.🔥
#Trading #Crypto #RSI #CryptoTrading https://t.co/Y3Yp8AbNwi",2048381357823229954,850,False
nftmufettisi,2026-04-26 11:59:45,"ngl a lot of people are gonna scroll past this on the timeline
but this one’s actually worth a pause 👇

@Universal_fdn is basically trying to give Bitcoin a brain
but not in the usual “run smart contracts like Ethereum” way

its sneakier than that 😄
maybe @laz1m0v is the new Satoshi 👀

think of it like this:
every Bitcoin transaction is a state change
and they’re saying:
“what if we lock whether that change is valid... with math?”

so there’s no code running
but the system still makes decisions on its own

tx valid?
math checks out --> it goes through
doesn’t --> straight to the bin

if they actually pull this off, things get interesting real fast:

you get stablecoins on Bitcoin
BTCFi without dealing with bridges
UTXOs start acting like mini contracts

but lets not get carried away either

tooling is still “uncle with a Nokia” level
UX is basically nonexistent
and the security model is still forming

so yeah, this either becomes one of those
“wait... this actually changes everything” moments

or another
“cool idea, didn’t stick” experiment

only real question in my head:

can Bitcoin actually handle DeFi
or are we just dressing up hopium again?

curious where you land on this 👇",2048371452320043354,108602,False
Charrquant,2026-04-26 13:02:35,"Just got my first ledger!!! 

Finally, I can have my money in privacy. https://t.co/tVxvx3AVhN",2048387263285887130,724,False
LouiseNeum1054,2026-04-26 13:12:40,"@PriyRaval is unreal. I can't stop winning since following him. Daily stock picks that rise super fast. You need to follow this guy!💡🚄🥬

StockMarket Inflation SupportResistance
#AAPL #AIStocks
 $BIDU $GME https://t.co/Jht29FokkZ",2048389799816331280,0,False
DominicLew87872,2026-04-26 12:50:24,"To all my fellow regular investors: Trading should be fun, not stressful. Follow @natashaajade1 for live trades and simple strategies that make trading enjoyable.🧇🔭

stock Crypto NASDAQ 
#AIStocks #WallStreet
 $USAR $NVDA https://t.co/BRt5WII4ck",2048384199422546382,0,False
BirgerGutk5897,2026-04-26 13:23:25,"If you’re a busy parent, employee, or small business owner, you need trading that fits your life. @natashaajade1’s live trades and copyable strategies make it possible.💿🌋🍵📂

StockMarket MSFT SupportResistance
#GapUp #MoneyManagement
 $LRCX $BTC https://t.co/jhPSkThGc9",2048392506958651831,0,False
CryptoY31166,2026-04-26 12:49:29,"I can Get Gm?

▶Left Only 70 DASC
▶There's only a little left, and we'll finish this mint
Anyone who helped us complete this mint will be greatly rewarded.
▶The $300 contest is still ongoing.

MINT LINK: https://t.co/9DH2WlDuPW
@DASC_solana https://t.co/zCYQwFezDj",2048383967724757248,526,False
LouisBrock52100,2026-04-26 13:18:06,"Big thanks to @PriyRaval — stocks are on a tear! He drops daily winners that rise super fast. You need this in your feed.🍑🩱🙍

MU    AMD  INTC   
#GreenEnergy #Crypto
 $S $RKLB https://t.co/wIIhKMc0RI",2048391169605038467,0,False
Homu_Fan,2026-04-26 13:19:11,"@SkinnyTuna Bro, you gotta get a side hustle! There's so many job opportunities, you can be a crypto scammer, racist podcaster, AI slop Youtuber, engagement bait farmer, sexist podcaster, Kick nuisance streamer, homophobic podcaster, Pokemon card scalper,the possibilities are endless!",2048391441597268368,15,False
ChiefraFba,2026-04-26 12:50:00,"$BTC is leaving behind a CME Gap at $77,435 level.

Expect retracement to test this. https://t.co/VGZ8zJAFmA",2048384096070434817,156133,False
NastiaVox,2026-04-26 11:51:32,a small consistent gain every week will outperform a 10x you can’t repeat.,2048369383844499764,16660,False
FlorkEthOG,2026-04-26 11:39:33,happy sunday… $flork taking a nap https://t.co/Kf10WWlvXA,2048366367393361982,1954,False
hodl_hans,2026-04-26 12:54:00,"Die Banken sind das Faxgerät des Finanzwesens: langsam, teuer und nur noch da, weil man sich nicht traut, den Stecker zu ziehen. 🔌🛑

#Bitcoin ist die ""Instant-Mail"" für dein Vermögen. Keine Erlaubnis nötig, 24/7 geöffnet und mathematisch begrenzt.

Während das alte System unter $33 Billionen Schulden ächzt, festigt $BTC bei $78.051 seine Rolle als neuer Standard.

Welches System wählst du für die nächsten 20 Jahre? 🧐",2048385102628196598,268,False
IHalvorsen67729,2026-04-26 12:44:41,"To all my regular investors: You don’t need fancy tools to trade well. Follow @natashaajade1 for live trades and copyable strategies that use simple tools.😢🌒🚜👳🎡

stock Crypto NASDAQ 
#AAPL #SoftLanding
 $LOGI $GLD https://t.co/4g9P4cgpnu",2048382757382836295,0,False
xbt2027,2026-04-26 11:53:02,"D17

Here is everything i want to say about what comes up next. Please read it all and then we can talk about it and i'll answer all questions.

Currently we have 2 tokens

2027 (ETH): 0x3483FE3baC9Ca981f53E92f05603E1B32cd1b3cC 

and 

XBT (SOL): AdsLPtW1KvKAw3QQLDST3M9cm57TeXZpbAhiKS27xbt

D17 is the final step towards our goal. This will again will be similar to how 2027 and XBT were allocated.

D17 will produce a token (unnamed). This token will serve as the permissionless ownership token of an infrastructure, a pipeline of smart contracts that will allow anyone to launch a token using our cooperative methodology. 

A fraction of all raises using it will automatically buyback this token, making it a perpetual inflow of buys. 

Here is how i see things;

List the resulting token directly on Hyperliquid (HIP-1).

Provide a UI for all participants to claim their allocated tokens.

Provide the UI for the launch mechanism.

List all 3 tokens (XBT,2027 too) on Hyperliquid Spot.

More about D17:

Both 2027 and XBT holders have a way to receive allocation for this token.

For 2027 holders: Nothing needs to be done. 2027 will translate into direct ownership.

For example, 10th largest holder of 2027 owns 4.7M 2027 tokens (0.47% of supply). If they hold this amount until D17 concludes (or have this amount at that time), they will automatically be allocated for 0.47% of the new token as well.

For XBT holders: They have the opportunity to burn their XBT tokens by sending their tokens to this address (again, this can happen until D17 concludes): E1jDr3H6X49CJr8ro5whPvuz6SwGMoBXcCUsMwosMJaN

more info on XBT allocations can be seen here: https://t.co/33A1QcG1PN

Here is how the tokenomics work

a maximum of 35% goes to 2027 holders

XBT burners get collectively 15%

10% is allocated in D17 (this is a small amount, most distribution is for 2027 and XBT holders)

25% for Hyperliquid SPOT MM, this will give us a great power to absorb sell pressure and let the token thrive

remaining 15% for various purposes, treasury, grants, listings on other venues, etc.

this makes the token very much a community owned one, and infrastructure too, as a direct result.

I think we can entirely skip an LP, make this token truly a crypto asset, use ALL funds raised in D17 for market making.

What happens to 2027 and XBT post D17?

The goal is to provide an infrastructure to generate superior speculative assets. 2027 and XBT then are both native speculative of this system, each on one chain.

Their value proposition is directly tied to the system that generated them, their distribution process, their superiority in distribution and adoption.

Such is the vision. 

One infrastructure token natively on Hyperliquid

Two speculative tokens of this ecosystem, each in one major chain.

D17 is planned to start May 1st, 4:00 PM UTC

I will share more details on its exact implementation.

Now, you ask and i answer.",2048369762309148916,9626,False
ZF_lab,2026-04-26 12:06:24,"多号给Aave捐款的麻了，现
一个号可以领几U。

步骤也很简单，回答问题然后捐款的哈希粘上去。就可以去领了。

链接:https://t.co/qiX6P6ffo7 https://t.co/z63h8OHawH",2048373125025591599,106892,False
genius_sirenBSC,2026-01-29 15:47:29,"$BTC trades at $84,557 (-5.5%), breaking down from the $90K–$91K range and flushing to a local low near $84,425. Structure has turned risk-off with bearish MA alignment (MA7 88.1K ≈ MA25 88.2K < MA99 91.5K) and a clear volume spike (~$1.81B USDT, 24h), signaling forced deleveraging rather than organic selling. This move reflects macro risk-off + derivatives cleanup, not spot exhaustion. Key support sits at $83K–$84K, while resistance is now $88K–$90K; holding support opens room for a relief bounce toward $88K+, but a clean loss risks continuation to $80K–$82K before demand stabilizes.",2016901018748117002,79743,False
hattengroup,2026-04-26 10:00:04,"DAILY CRYPTO MARKET LOG - Apr 26 | 10:00 UTC

Total MC: ~$2.6T ↑
BTC D: ~60.60% ↑

Fear & Greed: ~44 (Fear → Neutral)
Top coins:
#BTC ~77K - 78K (↑)
#ETH ~2.333K (↑)
#BNB ~630 (↓)
#SOL ~86 (↓)

Bitcoin is consolidating around the $77K~$78K range after its recent rebound with strong resistance now forming near $78K~$80K. ETF inflows remain steady and continue to provide underlying support but macro uncertainty and geopolitical factors are still limiting upside momentum.

Bitcoin continues to dominate capital inflows, reinforcing its position as the market leader. Meanwhile, altcoins remain relatively weak, as the broader market waits for a clear catalyst to trigger a decisive breakout.

What happened today:
• BTC holding steady → Around $77K~$78K as momentum cools
• Flows vs risk → ETF support remains, macro risks cap upside
• Altcoins lagging → Broad weakness across the board
• Market structure → Sideways below $80K, awaiting breakout signal

The market remains in consolidation below $78K~$80K resistance as selling pressure eases and price stabilizes. Holding above $76K~$77K keeps the short term structure intact but a decisive breakout is still needed to unlock further upside momentum.",2048341330854543718,3902,False
jakelogan,2025-08-30 09:09:03,"@_Crypto_Colonel Good morning, brother",1961717791507014075,116097,False
JoshuaDHCM,2026-04-26 13:19:49,@criscrinkl @WholeFoods I always do. And they look at me like what ur ganna return this soup. And I say I get bitcoin with my receipts and they look at me like I’m speaking Chinese. Only one guy said. Bitcoin like etherium. I said no Bitcoin like Bitcoin lol,2048391600934625479,4353,False
Nick_Researcher,2026-04-26 10:03:48,"the moments you’ll be bragging about in 2 years

when $ETH is printing new ATHs and literally reach $250K

- buying $ETH when the fear felt heaviest
- muting the timeline and the endless FUD
- pulling the trigger instead of waiting for the “perfect” dip
- holding through the “Ethereum is dead” chorus
- not getting lost in every macro headline
- closing the charts and actually living life
- having real conviction when it was easiest to doubt
- taking profits before the next black swan
- watching the FOMO crowd become exit liquidity
- still feeling ridiculously earlynone of it felt obvious in the moment",2048342272224399398,10460,False
Pathfinder,2026-04-26 13:31:27,"@EclairBTC @Liquid_BTC @Boltzhq Fiat?  Where we're going, we don't need fiat.",2048394527942009300,9694,False
Jack_gtm1,2026-04-26 11:39:43,"$ASTEROID ran
$WOJAK ran
$FLORK ran

$BOG @bogdanoff_CTO next $ETH runner

#eth #memecoin1000x #lamansiónvip #łatwogang #lest #crypto #asteriod #bog #wojak #flork #btc https://t.co/1bQsHWy2ys",2048366408963445172,16590,False
CryptoPatel,2026-04-26 12:30:00,"$APT Got Classified As A Commodity And It's Still Down Nearly 95% From Its ATH 😏

That’s Like Buying The Future Of High-Speed Web3 Infrastructure Before The Market Fully Prices It In...

While Institutions And Smart Money Quietly Position In Aptos Behind The Scenes.

Massive Accumulation Zone + Strong HTF Support + Bullish Reversal Potential Building.

Targets: $2 → $5 → $10 → $18

$10+ APT Is Not A Question... It's Just A Matter Of Time 🚀

@Aptos #APT",2048379064742744080,58816,False
jakelogan,2025-10-01 23:48:12,@_Crypto_Colonel Thank you,1973535451593183416,116097,False
jakelogan,2025-04-17 11:10:56,@Atas72_eth Good morning and God bless you,1912826102692893051,116097,False
waleswoosh,2026-04-26 07:29:54,"Not kidding, I had a dream last night that BTC suddenly jumped to $86k USD out of nowhere.

The last time I had dreams about my bags was in 2021/22.

I was so overleveraged in NFTs and ETH that I'd dream the wildest stuff.

One day, all my bags went to zero overnight. 

The next day, there was some kind of announcement and floor prices did a 10x.

Then I even had a dream that all of it had just been a dream, and that things like NFTs or ETH didn't even exist.

I used to wake up in the middle of the night and check Opensea on my phone just to see what reality actually looked like.

It was the first time I made a lot of money, and 95% of my net worth was tied up in crypto.

Way too much to stay mentally sane.

At some point, the dreams just stopped, but it was a crazy time",2048303541899669978,173943,False
jakelogan,2025-06-24 02:00:21,@_Crypto_Colonel 💯👊👊,1937329918632739073,116097,False
Crypto__Haris,2026-04-26 05:59:16,"I just opened a $20K long position in $ORCA.

$ORCA is ready to explode again. This coin has already shown what it can do, and now it’s setting up again.

The price shows a clean breakout from consolidation with a strong move up. The structure turned bullish with higher highs and higher lows. Volume is rising, and MAs are aligned up, showing real strength, not a weak pump.

Key support sits around 1.45–1.50 (theprevious breakout base). Resistance lies near 2.10–2.17 (therecent high). A healthy pullback into support offers continuation entries. If the price holds above 1.45, continuation toward new highs is likely. Losing this level weakens momentum and risks a deeper correction.",2048280730770293227,17153,False
CryptosR_Us,2026-04-26 09:41:00,"🚨 THE FED IS INJECTING $7.6B TOMORROW - AND LIQUIDITY IS COMING BACK

Since QT ended in December, the Fed has pumped $172 B into markets. 

Stocks are hitting all-time highs.
Crypto hasn't caught up yet. But it usually does. https://t.co/zcxcPp8WMc",2048336532394901583,302801,False
EneaDenkt,2026-04-22 18:12:47,"BTC is freedom.

BTC is peace.

BTC is hope.

BTC is time.

BTC is life.

BTC is strength.

BTC is people.

BTC is revenge.

BTC is fair.

BTC is equality.

BTC is equanimity.

BTC is wealth. 

BTC is harder. 

BTC is scarcer.

BTC is power.

BTC is the Power Law. Ciao Bella.

BTC is law.

BTC is philos-sophia.

BTC is for everyone.

BTC is even for Laura.

BTC is better.

BTC makes you better.

BTC is resilience.

BTC got stamina.

BTC is determination.

BTC doesn’t care.

BTC is right.

BTC always wins.

BTC goes only up.

BTC is transparent.

BTC is slow, 

BTC is fast. 

BTC accelerates. 

BTC is stacking for tomorrow.

BTC is…?",2047015774473069040,4839,False
TaylorRay460769,2026-04-26 13:19:38,"If you’re a regular investor tired of empty advice, @natashaajade1 delivers. Live trades, copyable strategies, steady returns—real results for real people.⬜🤽

stock Crypto NASDAQ 
#MarketAnalysis #NASDAQ
 $SFTBY $SBUX https://t.co/ThTPIGItGl",2048391554323398696,0,False
